source_record_key,source_id,source_row_number,category_raw,category_normalized,canonical_category_family,category_mapping_status,product_name_raw,location_raw,price_raw,price_idr,price_parse_status,overall_rating_raw,product_overall_rating,overall_rating_parse_status,number_sold_raw,number_sold_value,number_sold_semantics,number_sold_parse_status,total_review_raw,total_review_value,total_review_parse_status,customer_rating,review_text_raw,review_text_normalized_match,sentiment_label_raw,emotion_label_raw,rating_sentiment_consistency,cross_source_exact_overlap_flag,cross_source_normalized_overlap_flag,cross_source_near_duplicate_candidate_flag
0b27951c6facaf64424aa723304ddfcb20070005997c9d707897e51008baef26,SRC_PRDECT_ID_V1,48,Computers and Laptops,computers and laptops,,UNMAPPED,Screen Guard (Protector) Anti Gores MacBook - A2141,Jakarta Utara,50000,,MISSING,4.8,4.8,EXACT,2967,2967,EXACT,EXACT,1191,1191,EXACT,1,"kecewa belanja di tempat kamu, lain di pesan lain dikirim ??????",kecewa belanja di tempat kamu lain di pesan lain dikirim ,Negative,Sadness,CONSISTENT,False,False,False
c729d5871fef34df8d26fc7f024f0086cfddfcdd0b5b4a221c545a4cb44547ca,SRC_PRDECT_ID_V1,49,Computers and Laptops,computers and laptops,,UNMAPPED,Screen Guard (Protector) Anti Gores MacBook - A2141,Jakarta Utara,50000,,MISSING,4.8,4.8,EXACT,2967,2967,EXACT,EXACT,1191,1191,EXACT,1,"Tidak ada tissue pembersih, atau alat bantuan lainnya untuk memasang. sangat kecewa",tidak ada tissue pembersih atau alat bantuan lainnya untuk memasang sangat kecewa,Negative,Sadness,CONSISTENT,False,False,False
12fe73fc9193223135c83100da63f7382ace4c96376a6792341ede62865d69e2,SRC_PRDECT_ID_V1,50,Computers and Laptops,computers and laptops,,UNMAPPED,SanDisk Extreme Pro SDXC UHS-I Card 64GB 170MB/s,Jakarta Pusat,279000,,MISSING,5.0,5.0,EXACT,3111,3111,EXACT,EXACT,1456,1456,EXACT,1,"salah beli barang, tp toko tidak ada kompromi sama sekali. Padahal barang masih disegel, kecewa dehhh..",salah beli barang tp toko tidak ada kompromi sama sekali padahal barang masih disegel kecewa dehhh,Negative,Sadness,CONSISTENT,False,False,False
e1cf5df21fe0bf68d1441b4665dd15a3e581d04b7097e0975196c14d96c6ec0e,SRC_PRDECT_ID_V1,51,Computers and Laptops,computers and laptops,,UNMAPPED,SanDisk Extreme SDHC UHS-I Card 32GB,Jakarta Pusat,119000,,MISSING,5.0,5.0,EXACT,2215,2215,EXACT,EXACT,1010,1010,EXACT,1,Data sering error dan hilang ??,data sering error dan hilang ,Negative,Sadness,CONSISTENT,False,False,False
d4dc330bf9b63eeceb1d36988caf8375da6a867236e18a8beeb031194001ed9e,SRC_PRDECT_ID_V1,52,Computers and Laptops,computers and laptops,,UNMAPPED,Logitech MK275 Wireless Keyboard Mouse Combo,Jakarta Timur,200000,,MISSING,4.9,4.9,EXACT,3225,3225,EXACT,EXACT,1528,1528,EXACT,1,"kecewa sama toko official ini ga tau kenapa pesenan pertama ga dikonfirmasi sampe di batalin sistem karena ga direspon sama sekali. pesanan kedua karena disuruh pesan lagi sama tokonya dan cuma dikonfirmasi doang ga dikirim sampe udah tinggal 10 menit sebelum dibatalin sistem lagi tapi untungnya gara chat cs tokopedia akhirnya barang bakalan dikirim didetik terakhir. ga cuma sampe situ aja payahnya barang baru diambil kurir tanggal 5 dan pickup barang sama kurir lebih dari 2 hari, proses kirim pun lemot muter padahal udah lewat depan rumah baru tanggal 9 jam 9 malem paketnya sampe??",kecewa sama toko official ini ga tau kenapa pesenan pertama ga dikonfirmasi sampe di batalin sistem karena ga direspon sama sekali pesanan kedua karena disuruh pesan lagi sama tokonya dan cuma dikonfirmasi doang ga dikirim sampe udah tinggal 10 menit sebelum dibatalin sistem lagi tapi untungnya gara chat cs tokopedia akhirnya barang bakalan dikirim didetik terakhir ga cuma sampe situ aja payahnya barang baru diambil kurir tanggal 5 dan pickup barang sama kurir lebih dari 2 hari proses kirim pun lemot muter padahal udah lewat depan rumah baru tanggal 9 jam 9 malem paketnya sampe,Negative,Sadness,CONSISTENT,False,False,False
51c9423233db98000c24ade89402f5f32d00990ece0bc1a875e7044833ac3b19,SRC_PRDECT_ID_V1,53,Computers and Laptops,computers and laptops,,UNMAPPED,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,Jakarta Barat,188000,,MISSING,4.9,4.9,EXACT,3451,3451,EXACT,EXACT,1651,1651,EXACT,1,"Packing seadanya, bubble hanya selapis saja ditambah lapisan plastik, hasilnya barang diterima dalam keadaan patah.",packing seadanya bubble hanya selapis saja ditambah lapisan plastik hasilnya barang diterima dalam keadaan patah,Negative,Sadness,CONSISTENT,False,False,False
490c9f70d53ffce9914fb77b1419fe8e12e0d233761344ac9c347ef2c9bb57fe,SRC_PRDECT_ID_V1,54,Computers and Laptops,computers and laptops,,UNMAPPED,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,Jakarta Barat,188000,,MISSING,4.9,4.9,EXACT,3451,3451,EXACT,EXACT,1651,1651,EXACT,1,Mic dari awal ga nyala,mic dari awal ga nyala,Negative,Sadness,CONSISTENT,False,False,False
902e77874be013c657827fde867a8ee772bbe1e98247ae4930f99cde79bbd623,SRC_PRDECT_ID_V1,55,Computers and Laptops,computers and laptops,,UNMAPPED,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,Jakarta Pusat,75900,,MISSING,4.9,4.9,EXACT,6754,6754,EXACT,EXACT,3507,3507,EXACT,1,"KARTU SD NYA CUMA 29,71 GB, KATANYA OFFICIAL, TAPI MALAH MKSOFFICIAL. KECEWA, INI TIDAK ORIGINAL.",kartu sd nya cuma 2971 gb katanya official tapi malah mksofficial kecewa ini tidak original,Negative,Sadness,CONSISTENT,False,False,False
0bafb9a19cfedd2dd6a826e65f68f8a4fd4a9204c309bed35375103b0a06a3fa,SRC_PRDECT_ID_V1,56,Computers and Laptops,computers and laptops,,UNMAPPED,SSD 128GB RX7 GARANSI RESMI 3THN,Kota Tangerang,210000,,MISSING,5.0,5.0,EXACT,15400,15400,EXACT,EXACT,3486,3486,EXACT,1,Kecepatan tdk sesuai dgn deskripsi,kecepatan tdk sesuai dgn deskripsi,Negative,Sadness,CONSISTENT,False,False,False
d4ea8af0886894d34af88799f778c332443c11a76266a89144d777cf22790b0b,SRC_PRDECT_ID_V1,57,Computers and Laptops,computers and laptops,,UNMAPPED,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,,MISSING,4.8,4.8,EXACT,4563,4563,EXACT,EXACT,1811,1811,EXACT,1,tidak berfugsi,tidak berfugsi,Negative,Sadness,CONSISTENT,False,False,False
e7ce6b494c3f0479601a59d8e65552a8161fe699daae8a087aee94a32177327c,SRC_PRDECT_ID_V1,58,Computers and Laptops,computers and laptops,,UNMAPPED,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,,MISSING,4.8,4.8,EXACT,4563,4563,EXACT,EXACT,1811,1811,EXACT,1,"Mouse kurang bagus , Pointer nya gerak gerak sendiri .",mouse kurang bagus pointer nya gerak gerak sendiri ,Negative,Sadness,CONSISTENT,False,False,False
52fcf311b9e7a4d47d6c7be900c95c390d85e0e993322da84eaab2147a1cc8a0,SRC_PRDECT_ID_V1,59,Computers and Laptops,computers and laptops,,UNMAPPED,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,,MISSING,4.8,4.8,EXACT,4563,4563,EXACT,EXACT,1811,1811,EXACT,1,infra red nya jelek suka mental ke mana2,infra red nya jelek suka mental ke mana2,Negative,Sadness,CONSISTENT,False,False,False
5cee1db5c92e1e175538ff8bd49ee65f58799604467015a8578f90cfd9e8bfdc,SRC_PRDECT_ID_V1,60,Computers and Laptops,computers and laptops,,UNMAPPED,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,,MISSING,4.8,4.8,EXACT,4563,4563,EXACT,EXACT,1811,1811,EXACT,1,Batre tidak sesuai ukuran dan tidak ada nano receiver.,batre tidak sesuai ukuran dan tidak ada nano receiver,Negative,Sadness,CONSISTENT,False,False,False
d941334eb9b48781632f7a302e02b2ab1b2a501fb7838f401bb86cef284b4e15,SRC_PRDECT_ID_V1,61,Computers and Laptops,computers and laptops,,UNMAPPED,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,Jakarta Utara,90000,,MISSING,4.8,4.8,EXACT,4563,4563,EXACT,EXACT,1811,1811,EXACT,1,boros batre,boros batre,Negative,Sadness,CONSISTENT,False,False,False
f83a3680fbaa9b919b7afd29f54fb18b314904a526aef5547fc2df27ac14e8c3,SRC_PRDECT_ID_V1,62,Computers and Laptops,computers and laptops,,UNMAPPED,HTB-3100 25km single fiber mode transceiver Optical Media Converter,Jakarta Utara,150000,,MISSING,4.9,4.9,EXACT,5384,5384,EXACT,EXACT,634,634,EXACT,1,barang error 1,barang error 1,Negative,Sadness,CONSISTENT,False,False,False
8a3347879249806fd3b1c2d78041c01369f0a525fac267653c3612058193513c,SRC_PRDECT_ID_V1,63,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,"jaringanya ngelek banget lelet mending pake indihome de, nyesel juga beli orbit jaringan ya parah,",jaringanya ngelek banget lelet mending pake indihome de nyesel juga beli orbit jaringan ya parah,Negative,Sadness,CONSISTENT,False,False,False
3ce99afa0bde8017be9308be45244bdeda071253b711f0a35f76a7ff09253f3f,SRC_PRDECT_ID_V1,64,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,tdk sesuai ekspektasi,tdk sesuai ekspektasi,Negative,Sadness,CONSISTENT,False,False,True
8a5e3a570d5ecc03ee5d25fe44e89b63e24a9475265a827fe0404c58e50ddefd,SRC_PRDECT_ID_V1,65,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,lambat,lambat,Negative,Sadness,CONSISTENT,False,False,False
fbfaa39cc7035259f57233be9b5fe924112b5efc47d83c7d609303327de09893,SRC_PRDECT_ID_V1,66,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,Katanya dapat paket 150 GB ternyata setelah di regiatrasi cm 300 mB..,katanya dapat paket 150 gb ternyata setelah di regiatrasi cm 300 mb,Negative,Sadness,CONSISTENT,False,False,False
f7d5d60592f636f19e31b281cf92ab8d1e2c488fc3afddc4dee65fa1b6009b7e,SRC_PRDECT_ID_V1,67,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,"tidak bisa di register call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit call center Dan team orbin tidak helpful, untuk sekedar minta info gerai orbin yang buka Dan no Telp suruh cari di google bukannya tidak mau Cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal Saya beli orbit",tidak bisa di register call center dan team orbin tidak helpful untuk sekedar minta info gerai orbin yang buka dan no telp suruh cari di google bukannya tidak mau cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal saya beli orbit call center dan team orbin tidak helpful untuk sekedar minta info gerai orbin yang buka dan no telp suruh cari di google bukannya tidak mau cari rata2 nomor telp tidak bisa di hubungin jadi apa salahnya memberikan info yang valid menyesal saya beli orbit,Negative,Sadness,CONSISTENT,False,False,False
c2406dbfa81a964306e7b75f8eb790b5adbb4381623dd1b51717b7b3e809796d,SRC_PRDECT_ID_V1,68,Computers and Laptops,computers and laptops,,UNMAPPED,Telkomsel Orbit Star 2,Kota Tangerang,629000,,MISSING,4.8,4.8,EXACT,5998,5998,EXACT,EXACT,3441,3441,EXACT,1,Tidak sesuai,tidak sesuai,Negative,Sadness,CONSISTENT,False,False,False
91ad41f08dae9bb98e18bf43653636675f2329d708b7bf88142c7a3891a9c156,SRC_PRDECT_ID_V1,69,Computers and Laptops,computers and laptops,,UNMAPPED,SSD 256GB RX7 SATA,Kota Tangerang,370000,,MISSING,5.0,5.0,EXACT,6449,6449,EXACT,EXACT,2425,2425,EXACT,1,"janji bisa kirim instant segera karena kita mau pakai segera, nyatanya anda tutup toko baru di kirim. paket sampai malam. pas besoknya di coba ternyata SSD nya tidak terbaca. dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru. sama2 di Tangerang ongkos gojek instant 33rb berarti dekat. dan tidak di kirim2 sampaiiii 2 minggu baru di kirim. sangat terlihat sengaja sekali di lama2in. sangat tidak professional dalam berjualan online , anda jual barang rusak pun tidak ada etikat ucapan maaf. dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai. kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari...",janji bisa kirim instant segera karena kita mau pakai segera nyatanya anda tutup toko baru di kirim paket sampai malam pas besoknya di coba ternyata ssd nya tidak terbaca dan bilangnya kirim ke toko agarnbisa di kirim lagi segera yang baru sama2 di tangerang ongkos gojek instant 33rb berarti dekat dan tidak di kirim2 sampaiiii 2 minggu baru di kirim sangat terlihat sengaja sekali di lama2in sangat tidak professional dalam berjualan online anda jual barang rusak pun tidak ada etikat ucapan maaf dan sebagai penutup yang saya anggap licik dan pelit sekali ongkir nya di suruh kita yang tanggung pas barang sampai kalau di lihat begini mah lupakan garansi produk yg bakal di ganti baru bila terjadi rusak di kemudian hari,Negative,Sadness,CONSISTENT,False,False,False
0e640ac851b038f586dbb12d890c5a7c58ab040789db197ddc6cdbce92e64d60,SRC_PRDECT_ID_V1,70,Computers and Laptops,computers and laptops,,UNMAPPED,SSD 256GB RX7 SATA,Kota Tangerang,370000,,MISSING,5.0,5.0,EXACT,6449,6449,EXACT,EXACT,2425,2425,EXACT,1,"beli 2 SSD, 1 diterima dalam kondisi rusak",beli 2 ssd 1 diterima dalam kondisi rusak,Negative,Sadness,CONSISTENT,False,False,False
cf8f2a67d902d09fc6fe264e81529c7cd8ddb0e69d32dcc59ea91550e0e2fbbb,SRC_PRDECT_ID_V1,71,Computers and Laptops,computers and laptops,,UNMAPPED,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,,MISSING,4.9,4.9,EXACT,14900,14900,EXACT,EXACT,7957,7957,EXACT,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",tidak berfungsi tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa,Negative,Sadness,CONSISTENT,False,False,False
94b88cf5a8a3f36d28275f46ea4577f312efcd99edb10269bc4c388f8ee907c0,SRC_PRDECT_ID_V1,72,Computers and Laptops,computers and laptops,,UNMAPPED,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,,MISSING,4.9,4.9,EXACT,14900,14900,EXACT,EXACT,7957,7957,EXACT,1,kurang bagus... colok hardisk external tdk terdeteksi..,kurang bagus colok hardisk external tdk terdeteksi,Negative,Sadness,CONSISTENT,False,False,False
ca848ae8831d7ebcbc8462c7fd3f640bdc826cb3bcd2745e52d2cc1e2ffd7f69,SRC_PRDECT_ID_V1,73,Computers and Laptops,computers and laptops,,UNMAPPED,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Jakarta Barat,112000,,MISSING,4.9,4.9,EXACT,14900,14900,EXACT,EXACT,7957,7957,EXACT,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",tidak berfungsi tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa,Negative,Sadness,CONSISTENT,False,False,False
e2eaa83f2a15719c17badd6949bde5085957fc65166e3da71812e14c67a1bde1,SRC_PRDECT_ID_V1,74,Computers and Laptops,computers and laptops,,UNMAPPED,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Jakarta Utara,56000,,MISSING,4.8,4.8,EXACT,18300,18300,EXACT,EXACT,5431,5431,EXACT,1,"Produk kurang baik, dan rusak",produk kurang baik dan rusak,Negative,Sadness,CONSISTENT,False,False,False
cf518d334f0a0cf3aaf1859ff606c9dc40d5b0acd50d7014d9b5c6ff920a9592,SRC_PRDECT_ID_V1,75,Computers and Laptops,computers and laptops,,UNMAPPED,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,,MISSING,4.9,4.9,EXACT,10900,10900,EXACT,EXACT,4760,4760,EXACT,1,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",untuk kualitas ternyata sama dengan merk china lain 1080p juga yang harga nya 300rb an bahkan lebih bagus merk lain di 600rb an lalu untuk pengiriman lambat sekali dari official store pesan tgl 27 sampai tgl 1 sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp cukup kecewa dengan produk dan pelayanan logitech kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa,Negative,Sadness,CONSISTENT,False,False,False
a40afb6fe44c3bc6edc3af17afe39a306240b80d238da65d0ec5e72d97225f83,SRC_PRDECT_ID_V1,76,Computers and Laptops,computers and laptops,,UNMAPPED,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Jakarta Timur,1199000,,MISSING,4.9,4.9,EXACT,10900,10900,EXACT,EXACT,4760,4760,EXACT,1,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",pengiriman 2 hari terlambat padahal bilang bakal lgsg dikirim habis order di chat lgsg ga respon utk official store brand segede logitech sungguh mengecewakan,Negative,Sadness,CONSISTENT,False,False,False
297396cdf551a066ad6f70a0175e6e70b705abfc3a466c2fc77acbfed41f767a,SRC_PRDECT_ID_V1,77,Computers and Laptops,computers and laptops,,UNMAPPED,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,,MISSING,4.9,4.9,EXACT,1790,1790,EXACT,EXACT,848,848,EXACT,1,mousenya kurang responsif. jd harus teken agak kuat,mousenya kurang responsif jd harus teken agak kuat,Negative,Sadness,CONSISTENT,False,False,False
9d3129220cd30a20ee62f521098f6f5bf278db3e6d227c1ab7a6ae8693fdc8d9,SRC_PRDECT_ID_V1,78,Computers and Laptops,computers and laptops,,UNMAPPED,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Jakarta Barat,50000,,MISSING,4.9,4.9,EXACT,1790,1790,EXACT,EXACT,848,848,EXACT,1,baru pake 2 bulan sensornya udah jelek suka kemana2,baru pake 2 bulan sensornya udah jelek suka kemana2,Negative,Sadness,CONSISTENT,False,False,False
2cfe6911a6c4f956dff45b22a095c6b98d333849ab78349f77c6f87e11e9a09a,SRC_PRDECT_ID_V1,79,Computers and Laptops,computers and laptops,,UNMAPPED,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,,MISSING,4.9,4.9,EXACT,9798,9798,EXACT,EXACT,5559,5559,EXACT,1,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,sangat kecewa baru 4 bulan scroll sudah rusak,Negative,Sadness,CONSISTENT,False,False,False
9d7efeec7e810db523a76d558398944946329eb8884c5fc75962c767d2cbb419,SRC_PRDECT_ID_V1,80,Computers and Laptops,computers and laptops,,UNMAPPED,Logitech M191 Mouse Wireless Full Size - Mid Grey,Jakarta Timur,299000,,MISSING,4.9,4.9,EXACT,9798,9798,EXACT,EXACT,5559,5559,EXACT,1,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",belom 1 bulan udah gak nyala baterai udah diganti tetap saja gak nyala kecewa udah 2x di kerjain logitech,Negative,Sadness,CONSISTENT,False,False,False
c3082609666e5854f9507d9a5bbd3b664e5ce2b8e4bfd571b1a22e4f75767c96,SRC_PRDECT_ID_V1,81,Computers and Laptops,computers and laptops,,UNMAPPED,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,Jakarta Pusat,230000,,MISSING,4.9,4.9,EXACT,1408,1408,EXACT,EXACT,721,721,EXACT,1,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",sangat mengecewakan barang yg dikirim tidak sesuai konfirmasi sampai harus bolakbalik 2 kali saya harus nanggung 6 x ongkos kirimsangat mengecewakan,Negative,Anger,CONSISTENT,False,False,True
b6653d24661e3187420d2f40d8d780beb3c1029380b8722b34e6e2da0842f542,SRC_PRDECT_ID_V1,82,Computers and Laptops,computers and laptops,,UNMAPPED,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,Jakarta Utara,66000,,MISSING,4.8,4.8,EXACT,2702,2702,EXACT,EXACT,882,882,EXACT,1,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",kualitas chargeran jelek bangettt baru tiga hari pakai sudah rusakk,Negative,Anger,CONSISTENT,False,False,False
88a2df1fcba9edb798f4b3b8fdfcac205ed263a9f35e821f15bb697b24515d4f,SRC_PRDECT_ID_V1,83,Computers and Laptops,computers and laptops,,UNMAPPED,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,Jakarta Pusat,55000,,MISSING,4.9,4.9,EXACT,2010,2010,EXACT,EXACT,970,970,EXACT,1,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",pelayanan toko jelek proses barang lambat di chat tidak menjawab barang ratarata,Negative,Anger,CONSISTENT,False,False,False
070a66929d71ce031ac2f8cd701728d8288ffd384d2620972a92fa4ffaeaa678,SRC_PRDECT_ID_V1,84,Computers and Laptops,computers and laptops,,UNMAPPED,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Kota Depok,55000,,MISSING,4.8,4.8,EXACT,13900,13900,EXACT,EXACT,6671,6671,EXACT,1,"Barang Rusak , Ga Guna Sama Sekali ... Parah",barang rusak ga guna sama sekali parah,Negative,Anger,CONSISTENT,False,False,False
